,exp_no,a_type_id,a_type,img_no,seg_type,mask_type,target_segs,segs,use_stratification,epochs,num_samples,sig_factor,sigma,score_function,g_x,r2_score,cv_beta,heat_max,beta_max,threshold_lm,rc_y,IoU_lm_max,IoU_lm_mean,IoU_lm_std,IoU_sp_max,IoU_sp_mean,IoU_sp_std,threshold_sp,anomaly_score,anomaly_score_val,AM_roc_score,auroc,auroc_gs1,auroc_gs2,LIME_roc_abs
65,66,0,good,32,quickshift,blend_3,100,100,False,30000,5000,3,0.09016699140007763,lm_p_maxloss,7.141285588562107,0.9875692546668854,1.502074451664543,0.63004243,0.6300424278793088,0.63004243,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.00180212589718091,0.3119118,7.081694,0.0,0.0,0.0,0.0,0.0
66,67,0,good,33,quickshift,blend_2,100,100,False,30000,5000,3,0.11771620336171577,lm_p_maxloss,10.175585382944362,0.962082427264004,1.580775899737971,0.5332857,0.533285663742304,0.5332857,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.003121599744190462,0.25923446,9.6246605,0.0,0.0,0.0,0.0,0.0
67,68,0,good,33,quickshift,blend_3,100,100,False,30000,5000,3,0.12382885827923036,lm_p_maxloss,10.099204906942159,0.9618323465127997,1.687076406851162,0.5852817,0.5852817165624532,0.5852817,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.003121599744190462,0.25923446,9.6246605,0.0,0.0,0.0,0.0,0.0
68,69,0,good,34,quickshift,blend_2,100,100,False,30000,5000,3,0.120600393980284,lm_p_maxloss,8.984478169037674,0.9934614348396054,1.5020727909432623,0.70111775,0.7011177530966375,0.70111775,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0023586310320145762,0.33839646,8.735932,0.0,0.0,0.0,0.0,0.0
69,70,0,good,34,quickshift,blend_3,100,100,False,30000,5000,3,0.14599796564930784,lm_p_maxloss,8.987161960905137,0.9930532652971427,1.823378453402264,1.1139796,1.1139795299368804,1.1139796,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0023586310320145762,0.33839646,8.735932,0.0,0.0,0.0,0.0,0.0
70,71,0,good,35,quickshift,blend_2,100,100,False,30000,5000,3,0.08782301737973683,lm_p_maxloss,7.89801310344754,0.9863381438795922,1.3919375970695964,0.49420485,0.49420485834382166,0.49420485,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0016939882286048185,0.29896274,7.589022,0.0,0.0,0.0,0.0,0.0
71,72,0,good,35,quickshift,blend_3,100,100,False,30000,5000,3,0.08828474550463429,lm_p_maxloss,7.922374529907226,0.9859867095745001,1.389503556864472,0.49474388,0.4947438883312913,0.49474388,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0016939882286048185,0.29896274,7.589022,0.0,0.0,0.0,0.0,0.0
72,73,0,good,36,quickshift,blend_2,100,100,False,30000,5000,3,0.09531556169006529,lm_p_maxloss,7.181409737206354,0.9922289753106655,1.4674776044086129,0.49604255,0.4960425373622837,0.49604255,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0015203824926478167,0.31612256,6.985383,0.0,0.0,0.0,0.0,0.0
73,74,0,good,36,quickshift,blend_3,100,100,False,30000,5000,3,0.11235736584584374,lm_p_maxloss,7.185035657891106,0.994036496958066,1.7284828422632066,0.6958382,0.6958382165630497,0.6958382,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0015203824926478167,0.31612256,6.985383,0.0,0.0,0.0,0.0,0.0
74,75,0,good,37,quickshift,blend_2,100,100,False,30000,5000,3,0.13613761999939972,lm_p_maxloss,9.269329628478443,0.9786291718181502,1.6690845766780469,0.7822318,0.7822317890314264,0.7822318,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.002503043246785334,0.27297765,9.123327,0.0,0.0,0.0,0.0,0.0
75,76,0,good,37,quickshift,blend_3,100,100,False,30000,5000,3,0.1462726567100095,lm_p_maxloss,9.297067078670034,0.9817362624217884,1.7916494241680543,0.83626425,0.8362642594268789,0.83626425,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.002503043246785334,0.27297765,9.123327,0.0,0.0,0.0,0.0,0.0
76,77,0,good,38,quickshift,blend_2,100,100,False,30000,5000,3,0.10715989554350688,lm_p_maxloss,7.820123876618124,0.9903778973535262,1.6148735448555604,0.5853659,0.5853658809750718,0.5853659,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0018564169707436424,0.29985976,7.637721,0.0,0.0,0.0,0.0,0.0
77,78,0,good,38,quickshift,blend_3,100,100,False,30000,5000,3,0.12097270036744054,lm_p_maxloss,7.800510660440588,0.9902846885919812,1.827661231951984,0.63895696,0.6389569790374041,0.63895696,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0018564169707436424,0.29985976,7.637721,0.0,0.0,0.0,0.0,0.0
78,79,0,good,39,quickshift,blend_2,100,100,False,30000,5000,3,0.11618215857834437,lm_p_maxloss,9.144373882941949,0.9881880946797409,1.4043801781665741,0.83881015,0.8388101460864328,0.83881015,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0030928718248712053,0.34068286,9.04823,0.0,0.0,0.0,0.0,0.0
79,80,0,good,39,quickshift,blend_3,100,100,False,30000,5000,3,0.14196707137563955,lm_p_maxloss,9.169672365910102,0.9905332456690393,1.7068660436305005,0.83907765,0.8390776406266354,0.83907765,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0030928718248712053,0.34068286,9.04823,0.0,0.0,0.0,0.0,0.0
80,81,0,good,40,quickshift,blend_2,100,100,False,30000,5000,3,0.0645798911182007,lm_p_maxloss,6.079678335089019,0.9946230057256064,1.1697833353920721,0.29249132,0.29249130846487137,0.29249132,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0015491332257321726,0.22637075,6.0411015,0.0,0.0,0.0,0.0,0.0
81,82,0,good,40,quickshift,blend_3,100,100,False,30000,5000,3,0.05944365342743175,lm_p_maxloss,6.080417805491727,0.9939029980527802,1.0744502728036411,0.31698462,0.3169846346277717,0.31698462,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0015491332257321726,0.22637075,6.0411015,0.0,0.0,0.0,0.0,0.0
82,83,1,manipulated_front,0,quickshift,blend_2,100,100,False,30000,5000,3,0.15624665495415901,lm_p_maxloss,11.251960542663824,0.9871407287467039,1.5554040412223835,0.7728381,0.7728381071099403,0.745525,4.603008673344172,0.11764705882352941,0.013949766405055318,0.01828878359323577,0.38571428571428573,0.0331056594782493,0.05460609100839585,0.012545123252493795,0.34562302,11.137026,0.9084351888077608,0.9278971656445767,0.9370172569020537,0.9378101033717187,0.9278971656445766
83,84,1,manipulated_front,0,quickshift,blend_3,100,100,False,30000,5000,3,0.1991515330708463,lm_p_maxloss,11.263396295540705,0.9906178091034041,1.9841585079282962,1.6330363,1.6330362727180816,1.6330363,5.229167908242883,1.0,0.0340328252777306,0.1089381998827543,0.38571428571428573,0.0331056594782493,0.05460609100839585,0.012545123252493795,0.34562302,11.137026,0.9084351888077608,1.0,0.9999896298321447,0.9997756272773125,0.9999999999999999
84,85,1,manipulated_front,1,quickshift,blend_2,100,100,False,30000,5000,3,0.15630846259372083,lm_p_maxloss,10.838483900157186,0.9849181435413545,1.5544876433968582,0.7127763,0.712776332520431,0.3573991,5.254863176919542,0.02406417112299465,0.005787644502762074,0.003635192930757735,0.3670886075949367,0.0353287026304564,0.06623292099300589,0.005481855104638574,0.38504577,10.579927,0.8336792032936464,0.8376015355513521,0.8801852676087684,0.8779765216423723,0.8315928563480584
85,86,1,manipulated_front,1,quickshift,blend_3,100,100,False,30000,5000,3,0.2036967533881704,lm_p_maxloss,10.830249784421383,0.9930154472755756,2.012811144124947,1.4997542,1.4997541604041258,1.4997542,6.002455577426603,1.0,0.023496975627892477,0.10181169544724541,0.3670886075949367,0.0353287026304564,0.06623292099300589,0.005481855104638574,0.38504577,10.579927,0.8336792032936464,1.0,0.9986355290975854,0.9948550684321799,1.0
86,87,1,manipulated_front,2,quickshift,blend_2,100,100,False,30000,5000,3,0.12485815268958923,lm_p_maxloss,9.901007986448978,0.9867366128636639,1.448779054910305,0.9002501,0.9002500715333959,0.9002501,4.792150469530969,0.06521739130434782,0.006976853205230426,0.008205383011747709,0.2777777777777778,0.017176637390244498,0.03785180194013961,0.006431741756387055,0.3531178,9.770004,0.7139552839681305,0.9351901911087083,0.9580979401129888,0.9681865752704439,0.9351901911087083
87,88,1,manipulated_front,2,quickshift,blend_3,100,100,False,30000,5000,3,0.1470130612837577,lm_p_maxloss,9.889355680015461,0.9857676544001397,1.6927078258665236,1.0584974,1.058497446777744,0.44371113,5.3463899686913425,0.09635416666666667,0.00914534215776212,0.0152593896838519,0.2777777777777778,0.017176637390244498,0.03785180194013961,0.006431741756387055,0.3531178,9.770004,0.7139552839681305,0.9787728635223589,0.9719016134872256,0.9672822023712095,0.9787728635223588
88,89,1,manipulated_front,3,quickshift,blend_2,100,100,False,30000,5000,3,0.30073426768944106,lm_p_maxloss,16.605812920232434,0.9845835873765366,1.8785245417872123,2.048192,2.048192018294368,1.4392555,8.31218281691716,0.4642857142857143,0.0197120344638156,0.052615862533787264,0.3464052287581699,0.05212165846827638,0.07275445244439235,0.003895577048751875,0.42104915,16.44601,0.8945503778694015,0.84622460821406,0.9357747816597319,0.9590885217648373,0.84622460821406
89,90,1,manipulated_front,3,quickshift,blend_3,100,100,False,30000,5000,3,0.4233576849450688,lm_p_maxloss,16.634998739129713,0.9950406599144248,2.6386092643206225,3.8663518,3.866351879490121,3.8663518,9.63827814740583,1.0,0.027044347523324627,0.10228049266593292,0.3464052287581699,0.05212165846827638,0.07275445244439235,0.003895577048751875,0.42104915,16.44601,0.8945503778694015,1.0,0.9999874200781842,0.9997208829847123,1.0
90,91,1,manipulated_front,4,quickshift,blend_2,100,100,False,30000,5000,3,0.1521567427343091,lm_p_maxloss,10.849425441617178,0.9878803347553758,1.6851441072117874,1.0631903,1.0631903292002767,1.0631903,4.204295294078342,0.3055555555555556,0.009315120045013663,0.031064665799434243,0.47761194029850745,0.0359705316457544,0.07737849759184778,0.003194439433476267,0.41543642,10.579454,0.9490313955418855,0.9053074456279545,0.9441049255961482,0.9222390185507195,0.9053074456279545
91,92,1,manipulated_front,4,quickshift,blend_3,100,100,False,30000,5000,3,0.1804458489013994,lm_p_maxloss,10.839597581093493,0.9892224639970149,2.005894704059992,1.4739275,1.4739274738247345,1.4739275,4.491247392568413,1.0,0.019181087165310168,0.10001654583984416,0.47761194029850745,0.0359705316457544,0.07737849759184778,0.003194439433476267,0.41543642,10.579454,0.9490313955418855,1.0,0.9980077418452854,0.993783805038316,1.0
92,93,1,manipulated_front,5,quickshift,blend_2,100,100,False,30000,5000,3,0.16029891805545002,lm_p_maxloss,11.449466868518316,0.9886848565180102,1.641673063162318,0.9773355,0.9773355030774461,0.91364586,4.296690565944763,0.6792452830188679,0.020902273585028816,0.07527351476829035,0.3867924528301887,0.036929057013744694,0.06396803747940957,0.003920279431137412,0.4780928,11.25593,0.9748230155957565,0.9321660826211339,0.9769022897225994,0.9779071121499479,0.9396212167595257
93,94,1,manipulated_front,5,quickshift,blend_3,100,100,False,30000,5000,3,0.2207997281093166,lm_p_maxloss,11.446774361174427,0.9937317193490857,2.2460190596232823,2.0268762,2.026876217888338,2.0268762,4.826260395656288,1.0,0.02137635202974321,0.10083332290710897,0.3867924528301887,0.036929057013744694,0.06396803747940957,0.003920279431137412,0.4780928,11.25593,0.9748230155957565,1.0,0.9999795914202332,0.9997635005756419,1.0
94,95,1,manipulated_front,6,quickshift,blend_2,100,100,False,30000,5000,3,0.141058513710632,lm_p_maxloss,11.4645173708456,0.9896113474189303,1.453799266702036,0.715874,0.7158740382166643,0.70106953,4.416420250797773,0.1171875,0.009113401019609264,0.012957988048630536,0.22167487684729065,0.03292003694157239,0.04497976336871046,0.002440558086770276,0.3853849,11.166336,0.8911696384825366,0.8397718424091833,0.9038253744662981,0.8973072111010009,0.8433743306852384
95,96,1,manipulated_front,6,quickshift,blend_3,100,100,False,30000,5000,3,0.16636361505252553,lm_p_maxloss,11.50036565508492,0.9929712992499135,1.710589799668208,0.99867636,0.9986763711494893,0.99867636,4.982741390932625,1.0,0.02637305626352497,0.10983977014850249,0.22167487684729065,0.03292003694157239,0.04497976336871046,0.002440558086770276,0.3853849,11.166336,0.8911696384825366,1.0,0.9952251172394484,0.9891553510184083,1.0
96,97,1,manipulated_front,7,quickshift,blend_2,100,100,False,30000,5000,3,0.17622046274424977,lm_p_maxloss,12.470639086232783,0.9864193883140269,1.5849113316703485,1.1178886,1.1178885192511994,1.1178886,5.196100588073021,0.21428571428571427,0.01821183978737242,0.030230731360238672,0.5681818181818182,0.0555501218552982,0.09817701084509577,0.0035716439597308636,0.3918295,12.318424,0.9144170266944597,0.9169506131147159,0.9634561115445678,0.9689984046207774,0.9169506131147159
97,98,1,manipulated_front,7,quickshift,blend_3,100,100,False,30000,5000,3,0.25877364292831523,lm_p_maxloss,12.529385556252965,0.9936485031778395,2.311495358203854,2.1916916,2.1916916452979978,2.1916916,6.232834498843002,1.0,0.028061946767229694,0.10664256489253209,0.5681818181818182,0.0555501218552982,0.09817701084509577,0.0035716439597308636,0.3918295,12.318424,0.9144170266944597,1.0,0.9999223659745593,0.9993315710409558,1.0
98,99,1,manipulated_front,8,quickshift,blend_2,100,100,False,30000,5000,3,0.19380591228277694,lm_p_maxloss,11.775880433145709,0.9942951285954806,1.8137442694904837,1.1849972,1.1849971498280876,0.66571635,5.329906421185141,0.07228915662650602,0.010244048451744335,0.01023696362175727,0.5180722891566265,0.04882263343032793,0.08662927355532592,0.0038348534108081367,0.43448642,11.518956,0.9500634409919719,0.9360174867880674,0.9633761675316513,0.9620856077884193,0.9385630318865097
99,100,1,manipulated_front,8,quickshift,blend_3,100,100,False,30000,5000,3,0.23592730107633753,lm_p_maxloss,11.787553596479771,0.9960771991287904,2.196160277557816,1.5245876,1.5245876791717017,1.5245876,6.173662814362008,0.7903225806451613,0.020259700671149777,0.08064260430082153,0.5180722891566265,0.04882263343032793,0.08662927355532592,0.0038348534108081367,0.43448642,11.518956,0.9500634409919719,0.9477283776893249,0.9690196489203173,0.9738982809665166,0.9477283776893248
100,101,1,manipulated_front,9,quickshift,blend_2,100,100,False,30000,5000,3,0.20725003436023137,lm_p_maxloss,13.725654370264149,0.9936138484636156,1.7614591686195318,1.7304201,1.7304201550324176,0.5986246,5.949584255036023,0.05961538461538462,0.016361260807983054,0.01159607683665542,0.32338308457711445,0.04575261192533107,0.06053493382821729,0.0037468586548736007,0.33632982,13.3658085,0.8679280056193451,0.8480919379553837,0.9231570797024344,0.9328831366330759,0.8389836844264861
101,102,1,manipulated_front,9,quickshift,blend_3,100,100,False,30000,5000,3,0.2505089465801802,lm_p_maxloss,13.795485801041599,0.9929884867915181,2.1150848897831884,1.7158946,1.7158945256814162,1.6528865,6.802691865027814,0.24708624708624707,0.02747128621326,0.03904695640574131,0.32338308457711445,0.04575261192533107,0.06053493382821729,0.0037468586548736007,0.33632982,13.3658085,0.8679280056193451,0.9801572674775771,0.9839405888721204,0.9827623578066937,0.980157267477577
102,103,1,manipulated_front,10,quickshift,blend_2,100,100,False,30000,5000,3,0.13748183693685345,lm_p_maxloss,9.992783315489712,0.995540892324756,1.4105137251960378,0.7984472,0.7984471669120939,0.6498785,4.149590106346856,0.18055555555555555,0.013636060980440066,0.02616943470821347,0.30434782608695654,0.04455378557951163,0.06707241367759502,0.009367064208163356,0.3314902,9.922073,0.9192730444773939,0.9039378693600646,0.9635756588813275,0.9675322206592403,0.9039378693600646
103,104,1,manipulated_front,10,quickshift,blend_3,100,100,False,30000,5000,3,0.20596472329339843,lm_p_maxloss,9.966246779587935,0.9979467364547965,2.116506848397697,1.6856728,1.6856727721622304,1.6856728,5.168225626428603,1.0,0.025369574755653858,0.10445110435693661,0.30434782608695654,0.04455378557951163,0.06707241367759502,0.009367064208163356,0.3314902,9.922073,0.9192730444773939,1.0,0.9998764399498156,0.9994487320837927,1.0
104,105,1,manipulated_front,11,quickshift,blend_2,100,100,False,30000,5000,3,0.14890048760916552,lm_p_maxloss,11.49392759082351,0.9851389946454312,1.4614786693528117,0.8297904,0.8297904327065627,0.6071689,4.459298695897474,0.040498442367601244,0.007388316341086946,0.006101914800580019,0.5416666666666666,0.039554850960905615,0.08149605198857995,0.005275502686951465,0.3968177,11.347736,0.951196800370911,0.916323604297255,0.9095474441907744,0.8968898427925646,0.916323604297255
105,106,1,manipulated_front,11,quickshift,blend_3,100,100,False,30000,5000,3,0.20852960950823696,lm_p_maxloss,11.502963305114479,0.990380966575218,2.0431253080815774,1.6933076,1.693307656759441,1.6933076,5.110145291743501,1.0,0.02157309146317645,0.10279911411760441,0.5416666666666666,0.039554850960905615,0.08149605198857995,0.005275502686951465,0.3968177,11.347736,0.951196800370911,1.0,0.9999674410911663,0.998493173699174,1.0
106,107,1,manipulated_front,12,quickshift,blend_2,100,100,False,30000,5000,3,0.12643561855666666,lm_p_maxloss,10.235386588798088,0.987947853904094,1.3806143491233656,0.6683601,0.6683600941329217,0.15213867,3.892418970611769,0.005529387671513414,0.002871739548610996,0.0013733837118743582,0.16666666666666666,0.013324629087339165,0.023244118349895045,0.00394550751055552,0.46579874,10.040161,0.9271282653932283,0.7992059125213126,0.8514623934933282,0.8779523547512788,0.7992059125213127
107,108,1,manipulated_front,12,quickshift,blend_3,100,100,False,30000,5000,3,0.1290821669256822,lm_p_maxloss,10.213185816313702,0.9885723936344285,1.4055097621303299,0.6648084,0.6648083910029183,0.43225867,3.948522428839929,0.024484536082474227,0.0037044540200805616,0.004254847559877882,0.16666666666666666,0.013324629087339165,0.023244118349895045,0.00394550751055552,0.46579874,10.040161,0.9271282653932283,0.7797862054755128,0.9270082578757763,0.9580924691886359,0.7793695756036038
108,109,1,manipulated_front,13,quickshift,blend_2,100,100,False,30000,5000,3,0.18095935603754099,lm_p_maxloss,11.577228507476308,0.9923895860800838,1.6761597029005801,1.2315593,1.2315592958544304,0.8480975,5.027702173875198,0.48148148148148145,0.016530782548722797,0.05702088683694291,0.3333333333333333,0.037776678172707134,0.06901167674339494,0.005082660508681632,0.4011185,11.578979,0.9412060275873326,0.8767184694335619,0.9600549910218741,0.9670793543911198,0.8767184694335619
109,110,1,manipulated_front,13,quickshift,blend_3,100,100,False,30000,5000,3,0.244051989141864,lm_p_maxloss,11.626030622854898,0.996139931402595,2.2446359903515734,2.2274115,2.2274114598715857,2.2274115,5.65338818804949,1.0,0.023075252365507126,0.10625461560237909,0.3333333333333333,0.037776678172707134,0.06901167674339494,0.005082660508681632,0.4011185,11.578979,0.9412060275873326,1.0,0.9999770445641528,0.9997819233594514,0.9999999999999999
110,111,1,manipulated_front,14,quickshift,blend_2,100,100,False,30000,5000,3,0.20969385844406097,lm_p_maxloss,10.669404998715581,0.9954293998657845,2.083592429023512,1.8143861,1.8143861312822143,1.8143861,5.08279992409586,0.3076923076923077,0.0104769370381068,0.03051120060893506,0.4642857142857143,0.04086060482435024,0.07604382814526123,0.01672658629589326,0.4240667,10.648301,0.9363548426594832,0.8913805558956777,0.9443455369168604,0.9625113260683237,0.8913805558956777
111,112,1,manipulated_front,14,quickshift,blend_3,100,100,False,30000,5000,3,0.24318770574921322,lm_p_maxloss,10.624118104143069,0.9971864777067923,2.4251403536820213,2.214235,2.214235048376547,2.214235,5.42804522459914,1.0,0.019426976399358472,0.10032124441366913,0.4642857142857143,0.04086060482435024,0.07604382814526123,0.01672658629589326,0.4240667,10.648301,0.9363548426594832,1.0,0.9999877556018122,0.9998946981755847,1.0
112,113,1,manipulated_front,15,quickshift,blend_2,100,100,False,30000,5000,3,0.20920820404553425,lm_p_maxloss,11.807939717989425,0.9927518672862515,1.8634297433894083,1.4030203,1.4030202147602604,1.4030203,5.948822911114299,0.2857142857142857,0.012528819347824382,0.028468132983756323,0.3624161073825503,0.05319711125650612,0.07649135085033908,0.0024568204607930966,0.39510775,11.7358885,0.8929850593741698,0.8618799435894292,0.9060952030576165,0.9233764588059763,0.8618145400290228
113,114,1,manipulated_front,15,quickshift,blend_3,100,100,False,30000,5000,3,0.2674038397301495,lm_p_maxloss,11.849671809184251,0.9955340773503047,2.3805356277819127,2.3029656,2.302965625481711,2.3029656,6.579177907612859,1.0,0.027145515113892103,0.10320324616855082,0.3624161073825503,0.05319711125650612,0.07649135085033908,0.0024568204607930966,0.39510775,11.7358885,0.8929850593741698,1.0,0.9999656631307867,0.9992715678459746,1.0
114,115,1,manipulated_front,16,quickshift,blend_2,100,100,False,30000,5000,3,0.20327024417631223,lm_p_maxloss,11.207065738152906,0.9939896209409923,1.919850211949869,1.3321617,1.332161695173727,1.1573105,5.653247894851335,0.5384615384615384,0.030372767524958683,0.06604610847721534,0.458128078817734,0.06820602998083548,0.09220207620139394,0.002764350837727155,0.3686657,11.241213,0.9064260064260063,0.9783653846153846,0.9980302636552637,0.9981454356454357,0.9783653846153846
115,116,1,manipulated_front,16,quickshift,blend_3,100,100,False,30000,5000,3,0.2106676870567062,lm_p_maxloss,11.21187967079354,0.9927772189476388,1.9849421705774357,1.7534198,1.7534197175000181,1.7534198,5.581524737636548,0.5288461538461539,0.0313350798795527,0.06629256579881286,0.458128078817734,0.06820602998083548,0.09220207620139394,0.002764350837727155,0.3686657,11.241213,0.9064260064260063,0.9902180589680589,0.9891838735588735,0.9865171990171989,0.990218058968059
116,117,1,manipulated_front,17,quickshift,blend_2,100,100,False,30000,5000,3,0.17025371340422535,lm_p_maxloss,10.014732088534183,0.9923038792964591,1.9571850794968195,1.1359255,1.1359254859839103,0.8592221,4.5609354270277525,0.008827238335435058,0.0028059644626439186,0.0014167371346736814,0.47368421052631576,0.024429580527704005,0.060221201837416014,0.003976667338671784,0.30083248,10.054269,0.9345150774246129,0.8217718520782397,0.8559087204563978,0.8531759372453138,0.8217718520782397
117,118,1,manipulated_front,17,quickshift,blend_3,100,100,False,30000,5000,3,0.16965863097584358,lm_p_maxloss,9.975640455702791,0.9926561380049675,1.9625557511286056,1.25152,1.2515200407706317,0.6573085,4.387189008190213,0.05139186295503212,0.003932437317065074,0.005690216350153381,0.47368421052631576,0.024429580527704005,0.060221201837416014,0.003976667338671784,0.30083248,10.054269,0.9345150774246129,0.972921760391198,0.9472519356153218,0.8931795028524857,0.972921760391198
118,119,1,manipulated_front,18,quickshift,blend_2,100,100,False,30000,5000,3,0.18023885043835705,lm_p_maxloss,9.776523591052833,0.992152467077308,1.9762580213915357,1.0616686,1.0616686541886653,1.046099,5.137547882849657,0.05466237942122187,0.006062192445932546,0.007247200451878993,0.27586206896551724,0.02923524827351598,0.04958311306542704,0.006270665703292859,0.37167478,9.7324,0.8793074811615994,0.8301462489291396,0.9385049332424196,0.9500862516099329,0.8301462489291397
119,120,1,manipulated_front,18,quickshift,blend_3,100,100,False,30000,5000,3,0.20032578687446378,lm_p_maxloss,9.847177913909395,0.9912575924241566,2.180311359315093,1.1687882,1.1687881518704133,1.1641537,5.465084995629962,0.14583333333333334,0.010330750472692685,0.019055153767473042,0.27586206896551724,0.02923524827351598,0.04958311306542704,0.006270665703292859,0.37167478,9.7324,0.8793074811615994,0.9849467629421123,0.9775279589255846,0.9718094189089171,0.9849467629421124
120,121,1,manipulated_front,19,quickshift,blend_2,100,100,False,30000,5000,3,0.20335382807429273,lm_p_maxloss,12.671897998594872,0.9884565654160067,1.7188241044973924,1.1310083,1.1310083181113857,0.56803435,5.575805877828936,0.021775544388609715,0.004920451325882865,0.005156952402499056,0.13580246913580246,0.01761922425832387,0.02271472461846905,0.004093708431658645,0.41172785,12.586278,0.9634101072564022,0.930316091954023,0.9402556510498551,0.9415242986409531,0.930316091954023
121,122,1,manipulated_front,19,quickshift,blend_3,100,100,False,30000,5000,3,0.24154775415548987,lm_p_maxloss,12.669683019177862,0.9903732354314938,2.0406182358216673,1.3280075,1.3280075005969232,1.3280075,6.313430096206679,1.0,0.017844773391403196,0.0999646852263228,0.13580246913580246,0.01761922425832387,0.02271472461846905,0.004093708431658645,0.41172785,12.586278,0.9634101072564022,1.0,0.9895691402019355,0.9790924256716627,1.0
122,123,1,manipulated_front,20,quickshift,blend_2,100,100,False,30000,5000,3,0.1294996301615933,lm_p_maxloss,9.702582762735132,0.9926359610516717,1.4633389521114992,0.66817385,0.6681738463397724,0.54952586,4.606684699900369,0.024242424242424242,0.0034775688217267274,0.003282846364624399,0.10362694300518134,0.011866458027910766,0.018343940108602835,0.0026028946328248517,0.29565677,9.702837,0.7783966730981338,0.811221891433344,0.8649217310831929,0.8896668732884585,0.811221891433344
123,124,1,manipulated_front,20,quickshift,blend_3,100,100,False,30000,5000,3,0.13896930568415578,lm_p_maxloss,9.69965032836399,0.9914018766765185,1.569260823346063,0.7270296,0.7270296358691705,0.40531018,4.951640499636281,0.050724637681159424,0.005461965717146356,0.00853533279790373,0.10362694300518134,0.011866458027910766,0.018343940108602835,0.0026028946328248517,0.29565677,9.702837,0.7783966730981338,0.9759823993155289,0.9662857259263786,0.9441364518673081,0.9759823993155288
124,125,1,manipulated_front,21,quickshift,blend_2,100,100,False,30000,5000,3,0.13367466972218897,lm_p_maxloss,10.102241709102216,0.9900701344714329,1.499657585856701,0.8813037,0.8813037014117667,0.21935777,3.849656518070963,0.010655301012253596,0.0028591497546778793,0.0023812337558599943,0.2727272727272727,0.02235116667641157,0.04645549041756118,0.0030540606336823353,0.30494103,10.055298,0.9408669519152404,0.7611221475142624,0.8382793398533007,0.8179248166259168,0.7642395069274653
125,126,1,manipulated_front,21,quickshift,blend_3,100,100,False,30000,5000,3,0.14485189184348252,lm_p_maxloss,10.099158167351588,0.991465377321821,1.6198678103075468,0.9134381,0.9134380988382222,0.60768926,4.140596482375188,0.05542725173210162,0.006030837654828569,0.009712605071831516,0.2727272727272727,0.02235116667641157,0.04645549041756118,0.0030540606336823353,0.30494103,10.055298,0.9408669519152404,0.9750000000000001,0.9716941727791362,0.9536420130399348,0.975
126,127,1,manipulated_front,22,quickshift,blend_2,100,100,False,30000,5000,3,0.14005720406083458,lm_p_maxloss,9.563109702620807,0.9934323021041911,1.5508288334107718,0.8410694,0.8410693975686848,0.8410694,3.933147146283043,0.015772870662460567,0.0033703976135192955,0.0030391276773698173,0.3023255813953488,0.021132382994637783,0.04315243653274526,0.008892794019023617,0.35112533,9.468151,0.9602231051344744,0.7840006112469438,0.9144126935615322,0.9262505093724531,0.7840006112469438
127,128,1,manipulated_front,22,quickshift,blend_3,100,100,False,30000,5000,3,0.14471768151452263,lm_p_maxloss,9.532578943713863,0.9927514493880024,1.6089575890945218,0.9517692,0.9517691824152685,0.9517692,3.9489550871911065,1.0,0.01561583350468781,0.09958313493164504,0.3023255813953488,0.021132382994637783,0.04315243653274526,0.008892794019023617,0.35112533,9.468151,0.9602231051344744,1.0,0.9940097799511002,0.9815759983700082,1.0
128,129,1,manipulated_front,23,quickshift,blend_2,100,100,False,30000,5000,3,0.23958967386938937,lm_p_maxloss,12.447830038253155,0.981943630390548,2.248222118550811,1.6139308,1.613930837574596,0.5095999,6.521254104928001,0.032230703986429174,0.007071303120587268,0.007156045782732606,0.2982456140350877,0.029772654165510486,0.05100189761370787,0.007408235736268883,0.4064729,12.224442,0.895317936255398,0.9507666486004511,0.954333269227407,0.9525747271127274,0.950766648600451
129,130,1,manipulated_front,23,quickshift,blend_3,100,100,False,30000,5000,3,0.25751237639812163,lm_p_maxloss,12.442888096642843,0.9792637519700143,2.4055148493351957,1.6157811,1.6157810885884196,0.9228934,6.976471812015323,0.07253886010362694,0.009921381054411647,0.015622425078257974,0.2982456140350877,0.029772654165510486,0.05100189761370787,0.007408235736268883,0.4064729,12.224442,0.895317936255398,0.9671398849590014,0.9679645202836978,0.9631478340938627,0.9671398849590013
